Time,X_[ref],Y_[ref],Z_[ref],Q0_[ref],Qx_[ref],Qy_[ref],QZ_[ref],X_[tip],Y_[tip],Z_[tip],Q0_[tip],Qx_[tip],Qy_[tip],Qz_[tip]
93.2446,-117.105,-46.3919,-85.8901,0.536273,0.486243,0.526819,0.445467,-4.40121,-67.9482,-98.2814,0.466895,0.380777,0.798134,0
93.2696,-117.105,-46.3916,-85.8885,0.53629,0.486224,0.526832,0.445452,-4.40405,-67.9534,-98.2714,0.466924,0.380845,0.798085,0
93.2945,-117.106,-46.3936,-85.8878,0.536298,0.486189,0.526857,0.44545,-4.40434,-67.9564,-98.2651,0.466951,0.380887,0.798049,0
93.3196,-117.105,-46.3955,-85.8859,0.536304,0.486162,0.526874,0.445454,-4.40535,-67.9574,-98.2593,0.466957,0.380889,0.798044,0
93.3445,-117.104,-46.3968,-85.886,0.536303,0.486158,0.526879,0.445452,-4.40813,-67.9605,-98.2522,0.466959,0.380919,0.798029,0
93.3696,-117.106,-46.3967,-85.8848,0.536289,0.486193,0.526874,0.445437,-4.41068,-67.9622,-98.249,0.466958,0.380944,0.798018,0
93.3945,-117.111,-46.3986,-85.8843,0.536278,0.486198,0.526882,0.445436,-4.41212,-67.9619,-98.2479,0.466957,0.380944,0.798018,0
93.4195,-117.115,-46.3997,-85.8849,0.53628,0.486182,0.526898,0.445433,-4.41021,-67.9622,-98.2523,0.466963,0.380915,0.798028,0
93.4445,-117.118,-46.4012,-85.8838,0.536263,0.486188,0.526904,0.44544,-4.41,-67.9598,-98.2615,0.466929,0.380869,0.79807,0
93.4695,-117.119,-46.4052,-85.8809,0.536241,0.486208,0.5269,0.445448,-4.41471,-67.9603,-98.263,0.466885,0.380871,0.798095,0
93.4944,-117.123,-46.4105,-85.8799,0.536228,0.486203,0.52691,0.445458,-4.41425,-67.9601,-98.2611,0.466895,0.380817,0.798115,0
93.5194,-117.126,-46.4124,-85.877,0.536214,0.486218,0.526909,0.445459,-4.41466,-67.9598,-98.2661,0.466883,0.38079,0.798135,0
93.5444,-117.126,-46.4128,-85.8767,0.536225,0.486193,0.526922,0.445458,-4.41683,-67.9598,-98.2719,0.466861,0.380799,0.798144,0
93.5693,-117.124,-46.4111,-85.8765,0.536258,0.486142,0.526952,0.44544,-4.41775,-67.9614,-98.2717,0.466872,0.380862,0.798107,0
93.5943,-117.123,-46.4114,-85.8771,0.536283,0.486101,0.526978,0.445422,-4.41689,-67.9604,-98.2758,0.466877,0.380882,0.798094,0
93.6192,-117.12,-46.4128,-85.876,0.536304,0.486075,0.526989,0.445411,-4.41942,-67.9612,-98.2723,0.466878,0.380902,0.798084,0
93.6442,-117.121,-46.4148,-85.8778,0.536324,0.486047,0.527001,0.445405,-4.41999,-67.963,-98.2691,0.466902,0.380915,0.798065,0
93.6692,-117.12,-46.4145,-85.876,0.536319,0.486072,0.526991,0.445393,-4.42328,-67.965,-98.2637,0.466911,0.380955,0.79804,0
93.6942,-117.122,-46.4155,-85.8759,0.536308,0.486103,0.52698,0.445387,-4.41921,-67.9637,-98.2656,0.466932,0.380907,0.79805,0
93.7193,-117.12,-46.4147,-85.876,0.536296,0.486124,0.526965,0.445397,-4.4171,-67.9592,-98.2611,0.466956,0.380861,0.798058,0
93.7442,-117.118,-46.4149,-85.8784,0.536289,0.486133,0.52695,0.445413,-4.41997,-67.9578,-98.2617,0.466935,0.380865,0.798069,0
93.7691,-117.117,-46.4153,-85.8807,0.536276,0.486146,0.526929,0.44544,-4.42314,-67.9545,-98.2635,0.466907,0.380818,0.798108,0
93.7941,-117.124,-46.4167,-85.8853,0.536249,0.486187,0.5269,0.445462,-4.42028,-67.9512,-98.2635,0.466918,0.380705,0.798155,0
93.8191,-117.129,-46.4194,-85.8858,0.536195,0.486246,0.526856,0.445514,-4.42018,-67.9447,-98.2706,0.466878,0.380556,0.79825,0
93.8442,-117.133,-46.4203,-85.8872,0.536145,0.486299,0.526812,0.445568,-4.41858,-67.9399,-98.2726,0.46686,0.380425,0.798322,0
93.869,-117.132,-46.4187,-85.8877,0.536108,0.486325,0.52678,0.445623,-4.41943,-67.9353,-98.2792,0.466816,0.380337,0.79839,0
93.8941,-117.135,-46.418,-85.8881,0.536069,0.486366,0.526744,0.445667,-4.42061,-67.9297,-98.2856,0.466761,0.380234,0.798471,0
93.919,-117.137,-46.4178,-85.8894,0.536035,0.486388,0.526715,0.445718,-4.4208,-67.9249,-98.2904,0.466724,0.380124,0.798545,0
93.9439,-117.138,-46.4167,-85.8926,0.536019,0.486393,0.526691,0.44576,-4.42383,-67.9225,-98.289,0.4667,0.380077,0.798582,0
93.969,-117.14,-46.4156,-85.8939,0.535983,0.486427,0.526662,0.445802,-4.4131,-67.9199,-98.2998,0.466721,0.379939,0.798635,0
93.994,-117.145,-46.4139,-85.8965,0.535943,0.486467,0.526632,0.445841,-4.29849,-67.7304,-98.4635,0.465967,0.375424,0.801206,0
94.0189,-117.155,-46.4147,-85.9015,0.535901,0.486514,0.526595,0.445884,-4.23372,-67.439,-98.7768,0.462833,0.365292,0.80768,0
94.0439,-117.156,-46.4125,-85.9012,0.535847,0.486573,0.526558,0.445929,-4.33015,-67.1979,-99.178,0.458064,0.355427,0.814769,0
94.0689,-117.154,-46.4119,-85.9011,0.535786,0.486642,0.526504,0.44599,-4.33659,-67.0555,-99.2951,0.454663,0.345536,0.820906,0
94.0938,-117.153,-46.4123,-85.9014,0.535723,0.486695,0.526448,0.446073,-4.31104,-66.7688,-99.2692,0.453345,0.336681,0.825302,0
94.1188,-117.153,-46.4123,-85.9036,0.535654,0.486746,0.526391,0.446168,-4.35671,-66.7409,-99.2923,0.451566,0.333187,0.827692,0
94.1437,-117.146,-46.4102,-85.9066,0.53559,0.486808,0.526331,0.446248,-4.21348,-66.581,-99.746,0.450702,0.330845,0.829101,0
94.1688,-117.138,-46.4061,-85.909,0.535541,0.486869,0.526268,0.446315,-4.19457,-66.6522,-99.7479,0.450722,0.330906,0.829066,0
94.1937,-117.133,-46.4053,-85.9099,0.53549,0.486923,0.526214,0.446381,-4.18492,-66.5999,-99.8169,0.450426,0.329659,0.829724,0
94.2187,-117.13,-46.4028,-85.9096,0.535428,0.486987,0.526148,0.446463,-4.16402,-66.5202,-99.8914,0.449959,0.327194,0.830952,0
94.2437,-117.125,-46.4028,-85.9092,0.535349,0.487078,0.526066,0.446554,-4.18839,-66.4894,-99.9362,0.449299,0.324918,0.832201,0
94.2686,-117.111,-46.3993,-85.9055,0.53527,0.487138,0.525998,0.446665,-4.18351,-66.372,-100.084,0.448402,0.321602,0.833971,0
94.2937,-117.104,-46.401,-85.9058,0.535181,0.487209,0.525918,0.446786,-4.20851,-66.3177,-100.062,0.447955,0.32,0.834827,0
94.3186,-117.098,-46.3992,-85.908,0.535088,0.487293,0.525838,0.446901,-4.16406,-66.2858,-100.066,0.448051,0.318829,0.835224,0
94.3436,-117.103,-46.2524,-85.9436,0.534436,0.48841,0.525176,0.447242,-4.19652,-66.3047,-100.001,0.447912,0.318725,0.835338,0
94.3686,-117.101,-46.2529,-85.94,0.534336,0.488506,0.525103,0.44734,-4.25122,-66.2621,-100.122,0.446947,0.317762,0.836221,0
94.3936,-117.106,-46.2524,-85.9409,0.534325,0.488514,0.52505,0.447407,-4.12539,-66.2342,-100.318,0.447096,0.316932,0.836456,0
94.4185,-117.099,-46.2493,-85.9339,0.534116,0.488806,0.524843,0.44758,-4.18726,-66.3361,-100.218,0.445967,0.318479,0.836471,0
94.4436,-117.084,-46.398,-85.9088,0.534568,0.487814,0.525377,0.447497,-4.0152,-66.3727,-100.257,0.446003,0.31935,0.83612,0
94.4684,-117.09,-46.3974,-85.912,0.53448,0.487841,0.525325,0.447634,-3.96258,-66.4326,-100.392,0.445378,0.321554,0.835608,0
94.4935,-117.101,-46.2533,-85.9428,0.533673,0.489233,0.524485,0.448062,-3.9701,-66.4711,-100.374,0.445152,0.323404,0.835015,0
94.5184,-117.101,-46.2598,-85.9363,0.533374,0.489626,0.524229,0.448289,-3.96591,-66.4977,-100.363,0.445119,0.323875,0.834849,0
94.5434,-117.098,-46.2556,-85.9395,0.533174,0.489908,0.524006,0.448478,-4.01063,-66.4687,-100.401,0.444437,0.323272,0.835447,0
94.5684,-117.088,-46.2476,-85.9432,0.533049,0.489999,0.523908,0.448643,-3.96699,-66.484,-100.447,0.444283,0.322952,0.835652,0
94.5933,-117.088,-46.2497,-85.949,0.533124,0.489721,0.524036,0.448708,-3.93287,-66.4905,-100.503,0.443953,0.323452,0.835634,0
94.6183,-117.087,-46.2517,-85.9618,0.533337,0.489284,0.524245,0.448686,-3.89466,-66.5028,-100.569,0.443754,0.323949,0.835547,0
94.6433,-117.071,-46.2458,-85.9692,0.533244,0.489434,0.524112,0.448789,-3.8781,-66.4852,-100.612,0.443615,0.323919,0.835633,0
94.6682,-117.077,-46.2396,-85.978,0.533143,0.489501,0.524051,0.448907,-3.87588,-66.4632,-100.643,0.443497,0.323418,0.835889,0
94.6932,-117.071,-46.3892,-85.9334,0.533358,0.488927,0.524366,0.448909,-3.79831,-66.2218,-100.903,0.442187,0.31683,0.8391,0
94.7182,-117.114,-46.2584,-85.9964,0.532937,0.489544,0.523997,0.449168,-3.67232,-65.7831,-101.775,0.437214,0.302216,0.847059,0
94.7431,-117.072,-46.3871,-85.9405,0.533108,0.489133,0.524198,0.449179,-3.6226,-65.643,-102.038,0.43467,0.295366,0.850777,0
94.7682,-117.056,-46.3832,-85.9415,0.532976,0.489258,0.524092,0.449323,-3.77529,-65.7125,-101.878,0.433264,0.296656,0.851045,0
94.7932,-117.054,-46.2464,-85.9701,0.532235,0.49045,0.523407,0.4497,-3.82041,-65.831,-101.815,0.432855,0.298878,0.850476,0
94.8182,-117.054,-46.2496,-85.9644,0.532149,0.490561,0.523321,0.44978,-3.82755,-65.758,-102.042,0.43157,0.297522,0.851603,0
94.8431,-117.059,-46.2489,-85.966,0.532155,0.490495,0.523332,0.449833,-3.84721,-65.7501,-102.107,0.431054,0.297357,0.851922,0
94.8681,-117.059,-46.2555,-85.9818,0.532245,0.490155,0.523514,0.449886,-3.77549,-65.7857,-102.063,0.431759,0.297792,0.851413,0
94.8931,-117.046,-46.3913,-85.939,0.532456,0.48971,0.523739,0.449858,-3.53311,-65.5041,-102.719,0.430075,0.288189,0.85556,0
94.9181,-117.05,-46.396,-85.939,0.532402,0.489697,0.523731,0.449947,-3.91541,-65.3788,-102.862,0.424867,0.282018,0.860206,0
94.943,-117.038,-46.3973,-85.9375,0.53231,0.489765,0.52367,0.450052,-3.7382,-65.3432,-102.689,0.425438,0.278455,0.861084,0
94.968,-117.018,-46.3924,-85.9335,0.532263,0.489801,0.52363,0.450115,-3.63786,-64.9291,-104.263,0.417103,0.272394,0.86708,0
94.993,-117.008,-46.3866,-85.9298,0.532296,0.489786,0.52363,0.450092,-4.00293,-65.6114,-103.792,0.417911,0.299796,0.857597,0
95.0179,-117.028,-46.2471,-85.9948,0.532756,0.48903,0.524059,0.44987,-4.07852,-65.6734,-103.898,0.416516,0.302009,0.857499,0
95.043,-117.007,-46.3837,-85.9287,0.532345,0.489762,0.523654,0.450032,-4.04368,-65.5201,-103.996,0.415544,0.29624,0.85998,0
95.0679,-117,-46.3823,-85.9308,0.532318,0.489838,0.523619,0.450022,-4.05494,-65.4527,-104.08,0.414842,0.293834,0.861143,0
95.0929,-116.997,-46.3807,-85.9301,0.532303,0.489856,0.523602,0.45004,-4.06785,-65.4542,-104.108,0.4147,0.294019,0.861148,0
95.1178,-116.997,-46.3791,-85.9282,0.532262,0.489886,0.523576,0.450086,-3.99427,-65.4023,-104.124,0.41472,0.292592,0.861624,0
95.1428,-116.992,-46.3781,-85.9253,0.532214,0.489906,0.523536,0.450168,-3.92764,-65.2397,-104.292,0.413539,0.286126,0.86436,0
95.1678,-117,-46.2464,-85.9441,0.531463,0.491064,0.522856,0.450584,-3.9054,-64.9595,-104.804,0.410024,0.274349,0.869835,0
95.1928,-116.98,-46.2471,-85.9388,0.531086,0.491655,0.522485,0.450813,-3.68507,-64.6472,-104.997,0.409382,0.264083,0.873308,0
95.2178,-116.969,-46.2509,-85.9371,0.530927,0.491867,0.52233,0.45095,-3.58276,-65.018,-106.421,0.403639,0.290846,0.867459,0
95.2427,-116.973,-46.2561,-85.944,0.530985,0.491674,0.522393,0.451018,-4.15645,-67.0003,-104.999,0.415336,0.36945,0.831265,0
95.2677,-116.973,-46.2546,-85.9414,0.530921,0.491673,0.522353,0.451142,-4.55804,-67.9734,-104.036,0.419987,0.399068,0.81508,0
95.2927,-116.961,-46.254,-85.9372,0.530672,0.492026,0.522086,0.451359,-4.48035,-68.0288,-104.46,0.419987,0.403521,0.812885,0
95.3176,-116.951,-46.2559,-85.9382,0.530519,0.49215,0.521959,0.451551,-4.60212,-68.1541,-104.202,0.420999,0.407737,0.810253,0
95.3426,-116.949,-46.243,-85.9368,0.530524,0.492093,0.521938,0.45163,-4.52394,-68.0927,-104.319,0.420119,0.403614,0.812771,0
95.3676,-116.94,-46.3993,-85.9107,0.530982,0.491013,0.522552,0.451559,-4.52644,-67.9525,-104.289,0.41982,0.401137,0.81415,0
95.3925,-116.943,-46.3999,-85.9117,0.530885,0.49106,0.522491,0.451691,-4.50118,-67.9112,-104.383,0.419451,0.399815,0.81499,0
95.4176,-116.938,-46.3968,-85.9174,0.530753,0.491239,0.522364,0.451798,-4.51394,-67.8958,-104.388,0.419422,0.399477,0.815171,0
95.4426,-116.93,-46.3919,-85.9177,0.530637,0.491389,0.522262,0.451889,-4.50626,-67.9005,-104.433,0.419282,0.39895,0.815501,0
95.4675,-116.924,-46.3886,-85.9196,0.530552,0.491494,0.522188,0.451961,-4.26611,-67.8548,-104.443,0.420506,0.396802,0.815919,0
95.4925,-116.915,-46.3872,-85.9211,0.530465,0.491583,0.52211,0.452056,-4.49555,-67.9231,-104.227,0.419058,0.397419,0.816363,0
95.5174,-116.908,-46.387,-85.9235,0.530388,0.491654,0.522046,0.452143,-4.40912,-67.8795,-104.385,0.417751,0.395554,0.817937,0
95.5424,-116.904,-46.3846,-85.924,0.530341,0.491699,0.522004,0.452199,-4.22701,-67.7876,-104.736,0.4164,0.395039,0.818874,0
95.5674,-116.9,-46.3852,-85.9243,0.530296,0.491732,0.521975,0.452248,-4.26508,-67.8144,-104.814,0.414739,0.396782,0.818875,0
95.5924,-116.895,-46.3895,-85.9259,0.530253,0.491737,0.521951,0.45232,-4.20433,-67.8032,-104.888,0.414055,0.396659,0.81928,0
95.6174,-116.892,-46.3912,-85.9267,0.530221,0.491735,0.521936,0.452377,-4.16709,-67.7836,-104.914,0.413792,0.39635,0.819562,0
95.6423,-116.889,-46.3932,-85.9285,0.530173,0.491742,0.521921,0.452445,-4.15454,-67.7766,-104.915,0.413618,0.395768,0.819932,0
95.6673,-116.886,-46.3932,-85.9265,0.530103,0.491789,0.521892,0.452508,-4.17281,-67.763,-104.926,0.413404,0.395538,0.82015,0
95.6923,-116.887,-46.397,-85.9277,0.530028,0.491844,0.52185,0.452585,-4.09217,-67.6713,-104.964,0.413249,0.39277,0.821558,0
95.7172,-116.893,-46.4009,-85.9321,0.529977,0.491849,0.521833,0.452659,-3.99895,-67.5004,-105.155,0.411939,0.387795,0.824573,0
95.7422,-116.894,-46.4023,-85.9339,0.529911,0.491857,0.521815,0.452746,-3.99388,-67.4538,-105.199,0.410988,0.38464,0.826523,0
95.7672,-116.899,-46.4036,-85.9354,0.529847,0.491893,0.521792,0.452809,-3.88485,-67.1681,-105.228,0.410161,0.374105,0.831753,0
95.7922,-116.901,-46.4072,-85.9366,0.529768,0.491911,0.521779,0.452897,-3.90473,-66.6972,-105.72,0.404711,0.357679,0.84159,0
95.8171,-116.894,-46.4088,-85.937,0.529717,0.491903,0.521759,0.45299,-3.89469,-66.5727,-105.795,0.403517,0.352846,0.8442,0
95.8422,-116.891,-46.4065,-85.9406,0.529666,0.491917,0.521729,0.453068,-3.85736,-66.4914,-105.87,0.402991,0.350346,0.845491,0
95.8671,-116.887,-46.404,-85.9456,0.529603,0.491958,0.521684,0.453149,-3.83035,-66.469,-105.899,0.402856,0.349573,0.845876,0
95.8921,-116.885,-46.3991,-85.9484,0.529531,0.492012,0.521634,0.453233,-3.82743,-66.3862,-105.936,0.402257,0.346897,0.847261,0
95.9171,-116.884,-46.3968,-85.9519,0.529476,0.492075,0.521585,0.453284,-3.77244,-66.2511,-106.162,0.400862,0.341304,0.850189,0
95.9421,-116.878,-46.3951,-85.9528,0.529427,0.492076,0.521559,0.453371,-3.7496,-66.0535,-106.277,0.39952,0.334588,0.853484,0
95.967,-116.864,-46.3928,-85.9497,0.529335,0.492165,0.52147,0.453483,-3.65975,-65.7982,-106.346,0.39843,0.325567,0.857473,0
95.992,-116.857,-46.3924,-85.9498,0.529265,0.492228,0.521403,0.453575,-3.51671,-65.6721,-106.535,0.395986,0.31558,0.862325,0
96.017,-116.845,-46.389,-85.9476,0.529213,0.492256,0.521354,0.453662,-3.49379,-65.5124,-107.327,0.390671,0.304842,0.868589,0
96.042,-116.837,-46.3855,-85.9477,0.529165,0.492296,0.521304,0.453731,-4.17835,-65.0207,-107.542,0.386588,0.303226,0.870978,0
96.0669,-116.834,-46.3853,-85.9481,0.52911,0.492375,0.521241,0.453782,-3.30442,-65.295,-106.442,0.395859,0.296211,0.869227,0
96.0919,-116.838,-46.3901,-85.9474,0.529039,0.492437,0.521195,0.453849,-3.21035,-65.0595,-106.76,0.395043,0.288901,0.872054,0
96.1169,-116.842,-46.3951,-85.941,0.528979,0.492489,0.521161,0.453903,-3.29103,-65.1176,-106.561,0.395361,0.289706,0.871642,0
96.1419,-116.842,-46.3982,-85.9369,0.528931,0.492515,0.521139,0.453956,-3.29157,-65.0717,-106.643,0.394778,0.288897,0.872174,0
96.1668,-116.834,-46.3994,-85.9319,0.528898,0.492504,0.521124,0.454022,-3.25,-65.0944,-106.609,0.395216,0.289361,0.871822,0
96.1917,-116.831,-46.3977,-85.9326,0.528885,0.492509,0.521112,0.454046,-3.26695,-65.087,-106.579,0.395172,0.289524,0.871788,0
96.2168,-116.83,-46.3975,-85.9324,0.528882,0.492499,0.521116,0.454057,-3.28693,-65.1149,-106.551,0.395226,0.289834,0.871661,0
96.2418,-116.834,-46.3962,-85.9342,0.528885,0.492481,0.521124,0.454063,-3.28521,-65.1423,-106.54,0.395324,0.290258,0.871475,0
96.2667,-116.834,-46.3976,-85.9355,0.528869,0.49249,0.52111,0.454088,-3.23482,-65.1115,-106.65,0.395187,0.289358,0.871837,0
96.2917,-116.832,-46.3975,-85.9377,0.528841,0.492519,0.521085,0.454117,-3.26505,-65.0933,-106.639,0.394992,0.289322,0.871937,0
96.3167,-116.827,-46.395,-85.9393,0.528822,0.492514,0.521076,0.454154,-3.25303,-65.1025,-106.609,0.395233,0.289406,0.8718,0
96.3416,-116.821,-46.3911,-85.9398,0.528803,0.492518,0.521073,0.454176,-3.24603,-65.0996,-106.619,0.395193,0.289303,0.871852,0
96.3667,-116.811,-46.3881,-85.9416,0.52877,0.492567,0.521041,0.454199,-3.22617,-65.0881,-106.636,0.39517,0.288891,0.871999,0
96.3916,-116.806,-46.3879,-85.9444,0.52875,0.492592,0.521016,0.454224,-3.02161,-65.0358,-106.541,0.396002,0.287009,0.872244,0
96.4166,-116.801,-46.3876,-85.9443,0.528722,0.492656,0.520974,0.454236,-3.40326,-65.0717,-106.239,0.394449,0.291418,0.871485,0
96.4416,-116.797,-46.3861,-85.9461,0.528717,0.492691,0.520957,0.454223,-3.16103,-65.0258,-106.991,0.392833,0.289004,0.873017,0
96.4665,-116.792,-46.3817,-85.9489,0.528741,0.492693,0.520956,0.454194,-2.94644,-65.4156,-106.414,0.39679,0.296402,0.868737,0
96.4915,-116.787,-46.3793,-85.9495,0.528756,0.492703,0.520958,0.454162,-2.94733,-65.3219,-106.624,0.395541,0.294809,0.869848,0
96.5165,-116.786,-46.3763,-85.951,0.528786,0.492708,0.520958,0.454122,-2.91471,-65.3183,-106.689,0.395489,0.294472,0.869986,0
96.5414,-116.79,-46.3735,-85.9524,0.528817,0.492698,0.520967,0.454086,-2.9312,-65.3396,-106.687,0.395407,0.294828,0.869902,0
96.5664,-116.791,-46.3703,-85.9536,0.528834,0.492706,0.520967,0.454058,-2.94119,-65.336,-106.673,0.395355,0.295079,0.869841,0
96.5914,-116.788,-46.3673,-85.9528,0.528868,0.492696,0.520976,0.454018,-2.92237,-65.322,-106.673,0.39532,0.294847,0.869935,0
96.6164,-116.783,-46.3659,-85.9537,0.528937,0.492634,0.521007,0.453971,-2.91488,-65.3397,-106.657,0.395401,0.295041,0.869833,0
96.6413,-116.784,-46.3663,-85.955,0.529004,0.492582,0.52105,0.453899,-2.94553,-65.3392,-106.657,0.39542,0.294993,0.86984,0
96.6663,-116.791,-46.3663,-85.9558,0.529056,0.492544,0.52109,0.453834,-3.18381,-65.3024,-106.581,0.39396,0.295465,0.870342,0
96.6912,-116.797,-46.367,-85.9528,0.529061,0.492557,0.521098,0.453804,-2.50038,-65.4537,-106.287,0.400207,0.294874,0.867688,0
96.7163,-116.803,-46.3744,-85.9495,0.529054,0.492545,0.521117,0.453806,-1.72272,-65.5805,-106.913,0.400959,0.288822,0.869375,0
96.7413,-116.807,-46.3803,-85.9484,0.529044,0.492522,0.521141,0.453813,-2.87587,-65.3055,-106.882,0.39342,0.298299,0.86962,0
96.7662,-116.808,-46.3837,-85.9463,0.528998,0.492547,0.521147,0.453835,-2.79047,-65.1945,-106.909,0.393088,0.29713,0.87017,0
96.7911,-116.811,-46.3888,-85.9426,0.528953,0.492574,0.521155,0.453848,-2.79637,-65.0617,-107.095,0.391269,0.292733,0.872477,0
96.8161,-116.847,-46.2559,-85.9886,0.528728,0.492796,0.521069,0.453967,-2.8447,-65.0536,-107.056,0.390951,0.29236,0.872744,0
96.8411,-116.851,-46.2704,-85.9833,0.528538,0.493005,0.520979,0.454065,-2.84994,-65.0408,-107.084,0.390691,0.291815,0.873043,0
96.8662,-116.83,-46.4108,-85.9389,0.528746,0.492724,0.52112,0.453967,-2.83474,-65.0142,-107.116,0.39058,0.291378,0.873239,0
96.8912,-116.833,-46.4101,-85.9354,0.528682,0.492784,0.521106,0.453992,-2.76237,-64.9953,-107.119,0.390842,0.290787,0.873319,0
96.9161,-116.83,-46.4111,-85.9333,0.528631,0.49279,0.521099,0.454053,-2.80975,-64.9904,-107.114,0.390561,0.29071,0.87347,0
96.9411,-116.83,-46.4166,-85.9338,0.528607,0.492757,0.521112,0.454101,-2.81025,-64.9895,-107.141,0.39057,0.290265,0.873614,0
96.9661,-116.832,-46.4143,-85.9323,0.528558,0.492794,0.52109,0.454143,-2.82684,-65.002,-107.159,0.390393,0.290028,0.873772,0
96.991,-116.833,-46.4139,-85.9301,0.528485,0.492867,0.521048,0.454197,-2.83139,-64.9683,-107.171,0.390197,0.289227,0.874125,0
97.0159,-116.835,-46.4171,-85.932,0.528443,0.492883,0.521026,0.454255,-2.8279,-64.9345,-107.161,0.39011,0.288335,0.874458,0
97.0409,-116.834,-46.4208,-85.9315,0.528389,0.492925,0.520996,0.454305,-2.82347,-64.9257,-107.165,0.390008,0.287633,0.874735,0
97.0659,-116.832,-46.4209,-85.9315,0.528343,0.492969,0.520967,0.454344,-2.78411,-64.9218,-107.172,0.390176,0.287231,0.874792,0
97.0908,-116.828,-46.4182,-85.9314,0.528306,0.493021,0.520939,0.454364,-2.78155,-64.9063,-107.212,0.390056,0.286769,0.874997,0
97.1158,-116.826,-46.4148,-85.9316,0.528309,0.493016,0.520931,0.454375,-2.81053,-64.9408,-107.191,0.390057,0.28836,0.874474,0
97.1408,-116.823,-46.4127,-85.9331,0.528318,0.492991,0.520933,0.454389,-2.81548,-64.937,-107.196,0.389984,0.288024,0.874617,0
97.1659,-116.819,-46.4095,-85.9361,0.528314,0.493,0.520923,0.454394,-2.80949,-64.9279,-107.206,0.389927,0.287586,0.874786,0
97.1908,-116.812,-46.4039,-85.9368,0.5283,0.493048,0.5209,0.454385,-2.79827,-64.9137,-107.225,0.389865,0.287021,0.874999,0
97.2157,-116.805,-46.4016,-85.9417,0.528319,0.493011,0.52091,0.454393,-2.78686,-64.9012,-107.236,0.38983,0.286517,0.875181,0
97.2407,-116.798,-46.3977,-85.9439,0.528343,0.493003,0.520909,0.454373,-2.78075,-64.8893,-107.251,0.38975,0.286049,0.875369,0
97.2657,-116.789,-46.3943,-85.9463,0.528361,0.492979,0.520919,0.454367,-2.77934,-64.8783,-107.263,0.389644,0.285667,0.875541,0
97.2907,-116.78,-46.3858,-85.9467,0.528378,0.492973,0.52092,0.454353,-2.7775,-64.8601,-107.279,0.389511,0.28511,0.875782,0
97.3157,-116.775,-46.3826,-85.9475,0.528372,0.492979,0.520918,0.454355,-2.77484,-64.84,-107.295,0.389395,0.284432,0.876053,0
97.3406,-116.775,-46.3819,-85.9486,0.52839,0.49294,0.520933,0.454361,-2.76596,-64.718,-107.336,0.388978,0.280202,0.877601,0
97.3656,-116.774,-46.3843,-85.9476,0.528381,0.492926,0.520942,0.454375,-2.74471,-64.6995,-107.382,0.388962,0.279499,0.877832,0
97.3907,-116.774,-46.3889,-85.9456,0.528358,0.492912,0.520945,0.454414,-2.76273,-64.6986,-107.395,0.388831,0.279109,0.878014,0
97.4156,-116.775,-46.3946,-85.9444,0.528332,0.492872,0.520967,0.454463,-2.73398,-64.6822,-107.407,0.388841,0.278359,0.878247,0
97.4405,-116.775,-46.3995,-85.9436,0.528318,0.492828,0.52099,0.454501,-2.73999,-64.6701,-107.414,0.388676,0.278226,0.878363,0
97.4655,-116.774,-46.4033,-85.9424,0.528285,0.492828,0.520998,0.45453,-2.76064,-64.7145,-107.383,0.388793,0.280148,0.8777,0
97.4905,-116.777,-46.4067,-85.94,0.528259,0.492829,0.521005,0.454549,-2.76994,-64.7081,-107.369,0.388759,0.279822,0.877819,0
97.5154,-116.781,-46.4089,-85.938,0.528237,0.492838,0.521005,0.454566,-2.77137,-64.6945,-107.377,0.3887,0.279274,0.87802,0
97.5405,-116.787,-46.4143,-85.9381,0.528213,0.492853,0.520999,0.454585,-2.76991,-64.6866,-107.384,0.388687,0.278887,0.878148,0
97.5655,-116.788,-46.4164,-85.9373,0.528217,0.492829,0.521016,0.454587,-2.7696,-64.6837,-107.387,0.388687,0.27873,0.878198,0
97.5904,-116.782,-46.4149,-85.9363,0.528243,0.492787,0.521038,0.454576,-2.76848,-64.6786,-107.393,0.388655,0.278593,0.878256,0
97.6163,-116.779,-46.4126,-85.939,0.528262,0.492752,0.521056,0.45457,-2.7662,-64.6726,-107.397,0.38862,0.278417,0.878327,0
97.6413,-116.776,-46.4078,-85.9388,0.528275,0.492778,0.521048,0.454539,-2.56041,-64.3338,-107.5,0.388791,0.264455,0.882556,0
97.6663,-116.776,-46.4053,-85.9401,0.52829,0.492814,0.52104,0.45449,-2.67514,-63.5381,-108.364,0.382084,0.236363,0.89339,0
